episode,DDPG-2
1364,34.6199992261827
1365,26.629999404773116
1366,22.45999949797988
1367,28.179999370127916
1368,27.669999381527305
1369,28.029999373480678
1370,29.689999336376786
1371,36.87999917566776
1372,34.409999230876565
1373,20.889999533072114
1374,22.839999489486217
1375,33.399999253451824
1376,33.31999925523996
1377,25.20999943651259
1378,22.709999492391944
1379,23.96999946422875
1380,27.329999389126897
1381,24.31999945640564
1382,31.199999302625656
1383,30.959999307990074
1384,32.939999263733625
1385,26.33999941125512
1386,31.16999930329621
1387,13.489999698475003
1388,34.879999220371246
1389,32.02999928407371
1390,35.73999920114875
1391,25.51999942958355
1392,25.889999421313405
1393,30.51999931782484
1394,32.399999275803566
1395,25.47999943047762
1396,24.649999449029565
1397,24.699999447911978
1398,32.88999926485121
1399,27.329999389126897
1400,19.08999957330525
1401,37.4899991620332
1402,31.379999298602343
1403,21.72999951429665
1404,33.939999241381884
1405,30.879999309778214
1406,26.729999402537942
1407,24.069999461993575
1408,20.91999953240156
1409,19.16999957151711
1410,30.069999327883124
1411,34.8499992210418
1412,28.07999937236309
1413,30.86999931000173
1414,30.70999931357801
1415,27.269999390468
1416,24.539999451488256
1417,33.049999261274934
1418,27.779999379068613
1419,24.109999461099505
1420,30.16999932564795
1421,36.12999919243157
1422,29.97999932989478
1423,34.27999923378229
1424,29.269999345764518
1425,35.759999200701714
1426,26.68999940343201
1427,26.52999940700829
1428,30.969999307766557
1429,27.469999385997653
1430,17.81999960169196
1431,28.689999358728528
1432,12.839999713003635
1433,22.76999949105084
1434,27.039999395608902
1435,28.549999361857772
1436,28.49999936297536
1437,30.739999312907457
1438,31.59999929368496
1439,35.22999921254814
1440,28.77999935671687
1441,26.819999400526285
1442,19.539999563246965
1443,35.36999920941889
1444,29.639999337494373
1445,31.699999291449785
1446,31.849999288097024
1447,21.83999951183796
1448,30.8299993108958
1449,31.94999928586185
1450,31.739999290555716
1451,29.0499993506819
1452,16.859999623149633
1453,30.449999319389462
1454,25.32999943383038
1455,25.7199994251132
1456,34.95999921858311
1457,25.09999943897128
1458,28.38999936543405
1459,28.719999358057976
1460,25.009999440982938
1461,34.369999231770635
1462,36.079999193549156
1463,26.309999411925673
1464,28.209999369457364
1465,22.34999950043857
1466,27.21999939158559
1467,29.619999337941408
1468,35.189999213442206
1469,31.979999285191298
1470,31.769999289885163
1471,28.789999356493354
1472,31.689999291673303
1473,25.159999437630177
1474,24.969999441877007
1475,30.8299993108958
1476,31.16999930329621
1477,27.989999374374747
1478,33.07999926060438
1479,21.469999520108104
1480,14.819999668747187
1481,14.399999678134918
1482,32.2099992800504
1483,30.08999932743609
1484,27.84999937750399
1485,28.639999359846115
1486,30.389999320730567
1487,25.929999420419335
1488,29.209999347105622
1489,32.44999927468598
1490,31.349999299272895
1491,28.96999935247004
1492,25.699999425560236
1493,28.679999358952045
1494,32.80999926663935
1495,25.24999943561852
1496,33.049999261274934
1497,31.649999292567372
1498,31.87999928742647
1499,29.209999347105622
1500,27.759999379515648
1501,32.05999928340316
1502,33.68999924696982
1503,28.559999361634254
1504,27.449999386444688
1505,32.01999928429723
1506,29.299999345093966
1507,29.989999329671264
1508,28.939999353140593
1509,22.53999949619174
1510,35.419999208301306
1511,33.939999241381884
1512,31.549999294802547
1513,31.429999297484756
1514,30.889999309554696
1515,27.319999389350414
1516,31.029999306425452
1517,32.36999927647412
1518,33.009999262169
1519,26.929999398067594
1520,29.38999934308231
1521,31.199999302625656
1522,31.979999285191298
1523,31.549999294802547
1524,28.53999936208129
1525,24.039999462664127
1526,23.42999947629869
1527,28.76999935694039
1528,19.36999956704676
1529,18.66999958269298
1530,28.059999372810125
1531,26.669999403879046
1532,25.05999943986535
1533,21.2999995239079
1534,32.44999927468598
1535,30.069999327883124
1536,30.879999309778214
1537,33.30999925546348
1538,29.909999331459403
1539,25.82999942265451
1540,26.549999406561255
1541,28.359999366104603
1542,21.83999951183796
1543,29.879999332129955
1544,22.829999489709735
1545,29.409999342635274
1546,25.43999943137169
1547,24.409999454393983
1548,28.329999366775155
1549,23.869999466463923
1550,25.649999426677823
1551,28.259999368339777
1552,30.20999932475388
1553,14.779999669641256
1554,31.55999929457903
1555,34.27999923378229
1556,24.369999455288053
1557,31.79999928921461
1558,24.929999442771077
1559,31.129999304190278
1560,31.83999928832054
1561,18.559999585151672
1562,20.119999550282955
1563,29.34999934397638
1564,27.969999374821782
1565,27.979999374598265
1566,30.119999326765537
1567,16.699999626725912
1568,27.199999392032623
1569,31.229999301955104
1570,34.8499992210418
1571,28.019999373704195
1572,34.409999230876565
1573,19.78999955765903
1574,31.439999297261238
1575,24.919999442994595
1576,20.789999535307288
1577,29.00999935157597
1578,16.91999962180853
1579,31.239999301731586
1580,25.799999423325062
1581,29.81999933347106
1582,18.08999959565699
1583,22.939999487251043
1584,28.07999937236309
1585,25.589999428018928
1586,17.909999599680305
1587,27.669999381527305
1588,31.71999929100275
1589,29.259999345988035
1590,28.49999936297536
1591,35.59999920427799
1592,25.70999942533672
1593,18.459999587386847
1594,18.999999575316906
1595,23.84999946691096
1596,15.269999658688903
1597,28.409999364987016
1598,19.219999570399523
1599,23.189999481663108
1600,22.6199994944036
1601,26.009999418631196
1602,26.809999400749803
1603,22.34999950043857
1604,22.089999506250024
1605,19.969999553635716
1606,22.179999504238367
1607,30.159999325871468
1608,31.0599993057549
1609,31.429999297484756
1610,30.509999318048358
1611,25.05999943986535
1612,29.029999351128936
1613,27.199999392032623
1614,36.379999186843634
1615,28.859999354928732
1616,21.60999951697886
1617,28.529999362304807
1618,26.869999399408698
1619,25.529999429360032
1620,21.539999518543482
1621,32.629999270662665
1622,29.38999934308231
1623,29.069999350234866
1624,27.239999391138554
1625,26.779999401420355
1626,27.129999393597245
1627,20.379999544471502
1628,28.529999362304807
1629,28.789999356493354
1630,26.90999939851463
1631,22.469999497756362
1632,23.169999482110143
1633,26.4099994096905
1634,23.129999483004212
1635,29.869999332353473
1636,32.63999927043915
1637,20.629999538883567
1638,25.109999438747764
1639,24.04999946244061
1640,18.229999592527747
1641,17.03999961912632
1642,31.82999928854406
1643,19.769999558106065
1644,23.719999469816685
1645,19.469999564811587
1646,20.2099995482713
1647,22.57999949529767
1648,12.409999722614884
1649,26.149999415501952
1650,13.959999687969685
1651,23.829999467357993
1652,18.879999577999115
1653,25.9499994199723
1654,23.31999947875738
1655,23.729999469593167
1656,16.22999963723123
1657,13.999999687075615
1658,16.829999623820186
1659,26.75999940186739
1660,26.579999405890703
1661,26.419999409466982
1662,25.01999944075942
1663,21.209999525919557
1664,24.309999456629157
1665,19.20999957062304
1666,16.279999636113644
1667,25.349999433383346
1668,28.259999368339777
1669,20.619999539107084
1670,19.729999559000134
1671,24.919999442994595
1672,16.389999633654952
1673,27.589999383315444
1674,23.499999474734068
1675,10.749999759718776
1676,26.4099994096905
1677,30.159999325871468
1678,28.789999356493354
1679,27.199999392032623
1680,27.639999382197857
1681,25.199999436736107
1682,22.789999490603805
1683,29.059999350458384
1684,14.94999966584146
1685,26.67999940365553
1686,20.549999540671706
1687,31.20999930240214
1688,20.629999538883567
1689,18.639999583363533
1690,29.229999346658587
1691,24.1699994597584
1692,20.239999547600746
1693,29.149999348446727
1694,20.929999532178044
1695,29.23999934643507
1696,21.239999525249004
1697,30.199999324977398
1698,18.139999594539404
1699,24.949999442324042
1700,22.92999948747456
1701,24.449999453499913
1702,26.229999413713813
1703,18.649999583140016
1704,22.179999504238367
1705,23.54999947361648
1706,18.019999597221613
1707,19.729999559000134
1708,31.089999305084348
1709,26.089999416843057
1710,19.59999956190586
1711,28.69999935850501
1712,30.539999317377806
1713,31.71999929100275
1714,29.579999338835478
1715,31.589999293908477
1716,22.779999490827322
1717,22.479999497532845
1718,25.75999942421913
1719,29.059999350458384
1720,32.749999267980456
1721,25.90999942086637
1722,22.859999489039183
1723,25.17999943718314
1724,30.929999308660626
1725,36.66999918036163
1726,30.579999316483736
1727,20.819999534636736
1728,23.979999464005232
1729,33.48999925144017
1730,35.22999921254814
1731,26.309999411925673
1732,29.719999335706234
1733,29.229999346658587
1734,24.08999946154654
1735,33.45999925211072
1736,32.24999927915633
1737,32.75999926775694
1738,29.539999339729548
1739,30.069999327883124
1740,32.96999926306307
1741,35.4799992069602
1742,28.26999936811626
1743,25.39999943226576
1744,34.569999227300286
1745,23.729999469593167
1746,28.089999372139573
1747,28.409999364987016
1748,30.58999931626022
1749,37.009999172762036
1750,34.49999922886491
1751,29.139999348670244
1752,16.61999962851405
1753,30.47999931871891
1754,30.069999327883124
1755,31.159999303519726
1756,28.219999369233847
1757,32.22999927960336
1758,36.51999918371439
1759,30.429999319836497
1760,30.47999931871891
1761,31.899999286979437
1762,34.22999923489988
1763,28.529999362304807
1764,29.719999335706234
1765,32.629999270662665
1766,25.049999440088868
1767,27.53999938443303
1768,30.739999312907457
1769,25.929999420419335
1770,30.94999930821359
1771,27.389999387785792
1772,30.269999323412776
1773,28.029999373480678
1774,22.6199994944036
1775,24.639999449253082
1776,28.50999936275184
1777,24.309999456629157
1778,30.449999319389462
1779,24.77999944612384
1780,33.5299992505461
1781,25.609999427571893
1782,30.93999930843711
1783,23.57999947294593
1784,27.969999374821782
1785,25.05999943986535
1786,30.20999932475388
1787,33.9299992416054
1788,29.77999933436513
1789,28.089999372139573
1790,31.129999304190278
1791,17.65999960526824
1792,26.309999411925673
1793,18.679999582469463
1794,24.889999443665147
1795,29.62999933771789
1796,20.649999538436532
1797,31.729999290779233
1798,18.569999584928155
1799,21.049999529495835
1800,31.32999929971993
1801,33.48999925144017
1802,18.11999959498644
1803,24.839999444782734
1804,20.379999544471502
1805,21.819999512284994
1806,31.089999305084348
1807,21.329999523237348
1808,21.599999517202377
1809,24.58999945037067
1810,27.45999938622117
1811,23.85999946668744
1812,22.359999500215054
1813,23.749999469146132
1814,21.91999951004982
1815,20.87999953329563
1816,18.019999597221613
1817,15.959999643266201
1818,21.37999952211976
1819,22.34999950043857
1820,28.559999361634254
1821,28.07999937236309
1822,20.59999953955412
1823,26.129999415948987
1824,17.639999605715275
1825,29.07999935001135
1826,30.729999313130975
1827,22.42999949865043
1828,24.189999459311366
1829,24.039999462664127
1830,20.709999537095428
1831,20.009999552741647
1832,33.869999242946506
1833,24.97999944165349
1834,25.319999434053898
1835,23.209999481216073
1836,21.399999521672726
1837,28.84999935515225
1838,24.47999945282936
1839,27.329999389126897
1840,31.25999930128455
1841,32.399999275803566
1842,21.319999523460865
1843,27.089999394491315
1844,33.559999249875546
1845,29.54999933950603
1846,28.029999373480678
1847,27.559999383985996
1848,19.24999956972897
1849,25.379999432712793
1850,23.479999475181103
1851,23.709999470040202
1852,26.579999405890703
1853,27.02999939583242
1854,24.429999453946948
1855,25.269999435171485
1856,22.159999504685402
1857,31.739999290555716
1858,22.8499994892627
1859,25.159999437630177
1860,27.21999939158559
1861,30.609999315813184
1862,26.089999416843057
1863,18.529999585822225
1864,28.53999936208129
1865,30.05999932810664
1866,33.369999254122376
1867,38.37999914214015
1868,31.379999298602343
1869,25.609999427571893
1870,26.279999412596226
1871,28.249999368563294
1872,29.799999333918095
1873,30.929999308660626
1874,16.409999633207917
1875,20.48999954201281
1876,22.879999488592148
1877,28.53999936208129
1878,25.349999433383346
1879,25.51999942958355
1880,30.43999931961298
1881,20.769999535754323
1882,27.969999374821782
1883,28.789999356493354
1884,29.419999342411757
1885,23.03999948501587
1886,30.569999316707253
1887,32.99999926239252
1888,25.43999943137169
1889,29.959999330341816
1890,20.669999537989497
1891,29.649999337270856
1892,25.189999436959624
1893,28.479999363422394
1894,24.419999454170465
1895,17.069999618455768
1896,14.939999666064978
1897,20.109999550506473
1898,26.149999415501952
1899,28.399999365210533
1900,22.249999502673745
1901,31.469999296590686
1902,25.43999943137169
1903,29.209999347105622
1904,34.22999923489988
1905,28.219999369233847
1906,32.52999927289784
1907,33.60999924875796
1908,29.619999337941408
1909,27.239999391138554
1910,23.689999470487237
1911,28.089999372139573
1912,26.189999414607882
1913,13.449999699369073
1914,28.379999365657568
1915,19.469999564811587
1916,18.649999583140016
1917,28.42999936453998
1918,28.599999360740185
1919,30.959999307990074
1920,17.69999960437417
1921,28.07999937236309
1922,30.51999931782484
1923,25.82999942265451
1924,20.13999954983592
1925,25.189999436959624
1926,20.189999548718333
1927,22.209999503567815
1928,18.679999582469463
1929,19.109999572858214
1930,27.45999938622117
1931,24.179999459534883
1932,25.359999433159828
1933,24.759999446570873
1934,26.319999411702156
1935,25.009999440982938
1936,20.459999542683363
1937,15.789999647065997
1938,13.229999704286456
1939,23.449999475851655
1940,17.989999597892165
1941,14.219999682158232
1942,30.769999312236905
1943,27.88999937660992
1944,23.27999947965145
1945,21.349999522790313
1946,28.099999371916056
1947,20.229999547824264
1948,26.119999416172504
1949,24.029999462887645
1950,30.509999318048358
1951,28.14999937079847
1952,18.96999957598746
1953,27.56999938376248
1954,23.61999947205186
1955,26.13999941572547
1956,25.55999942868948
1957,22.73999949172139
1958,24.719999447464943
1959,26.159999415278435
1960,21.68999951519072
1961,23.54999947361648
1962,21.269999524578452
1963,22.289999501779675
1964,29.66999933682382
1965,24.229999458417296
1966,24.12999946065247
1967,26.189999414607882
1968,16.819999624043703
1969,21.17999952659011
1970,23.909999465569854
1971,23.839999467134476
1972,27.57999938353896
1973,29.569999339058995
1974,21.18999952636659
1975,20.709999537095428
1976,18.519999586045742
1977,19.409999566152692
1978,13.649999694898725
1979,29.649999337270856
1980,25.7199994251132
1981,24.609999449923635
1982,34.99999921768904
1983,31.539999295026064
1984,28.34999936632812
1985,22.88999948836863
1986,25.97999941930175
1987,19.86999955587089
1988,34.89999921992421
1989,26.039999417960644
1990,22.22999950312078
1991,34.72999922372401
1992,21.509999519214034
1993,24.529999451711774
1994,35.03999921679497
1995,24.46999945305288
1996,26.739999402314425
1997,28.799999356269836
1998,30.139999326318502
1999,20.149999549612403
